DATE,VALUE
2002-05-15,314.490
2002-06-15,321.180
2002-07-15,313.290
2002-08-15,310.260
2002-09-15,319.140
2002-10-15,316.560
2002-11-15,319.070
2002-12-15,331.920
2003-01-15,356.859
2003-02-15,358.970
2003-03-15,340.550
2003-04-15,328.180
2003-05-15,355.683
2003-06-15,356.352
2003-07-15,351.020
2003-08-15,359.768
2003-09-15,378.945
2003-10-15,378.920
2003-11-15,389.910
2003-12-15,406.953
2004-01-15,413.788
2004-02-15,404.878
2004-03-15,406.667
2004-04-15,403.260
2004-05-15,383.779
2004-06-15,392.373
2004-07-15,398.091
2004-08-15,400.510
2004-09-15,405.275
2004-10-15,420.464
2004-11-15,439.375
2004-12-15,442.079
2005-01-15,424.030
2005-02-15,423.350
2005-03-15,433.850
2005-04-15,429.233
2005-05-15,421.873
2005-06-15,430.657
2005-07-15,424.479
2005-08-15,437.930
2005-09-15,456.048
2005-10-15,469.898
2005-11-15,476.666
2005-12-15,510.097
2006-01-15,549.864
2006-02-15,554.995
2006-03-15,557.093
2006-04-15,610.653
2006-05-15,675.393
2006-06-15,596.145
2006-07-15,633.710
2006-08-15,632.593
2006-09-15,598.186
2006-10-15,585.780
2006-11-15,627.827
2006-12-15,629.791
2007-01-15,631.166
2007-02-15,664.745
2007-03-15,654.895
2007-04-15,679.368
2007-05-15,667.310
2007-06-15,655.660
2007-07-15,665.380
2007-08-15,665.411
2007-09-15,712.653
2007-10-15,754.604
2007-11-15,806.248
2007-12-15,803.203
2008-01-15,889.595
2008-02-15,922.298
2008-03-15,968.434
2008-04-15,909.705
2008-05-15,888.663
2008-06-15,889.488
2008-07-15,939.772
2008-08-15,839.025
2008-09-15,829.932
2008-10-15,806.620
2008-11-15,760.863
2008-12-15,816.092
2009-01-15,858.690
2009-02-15,943.000
2009-03-15,924.273
2009-04-15,890.200
2009-05-15,928.645
2009-06-15,945.670
2009-07-15,934.228
2009-08-15,949.375
2009-09-15,996.591
2009-10-15,1043.159
2009-11-15,1127.036
2009-12-15,1134.724
2010-01-15,1117.963
2010-02-15,1095.413
2010-03-15,1113.337
2010-04-15,1148.688
2010-05-15,1205.434
2010-06-15,1232.920
2010-07-15,1192.966
2010-08-15,1215.810
2010-09-15,1270.977
2010-10-15,1342.024
2010-11-15,1369.886
2010-12-15,1390.553
2011-01-15,1360.460
2011-02-15,1374.680
2011-03-15,1423.260
2011-04-15,1480.890
2011-05-15,1512.580
2011-06-15,1529.360
2011-07-15,1572.750
2011-08-15,1759.010
2011-09-15,1772.140
2011-10-15,1666.430
2011-11-15,1739.000
2011-12-15,1639.970
2012-01-15,1654.050
2012-02-15,1744.820
2012-03-15,1675.950
2012-04-15,1649.200
2012-05-15,1589.040
2012-06-15,1598.760
2012-07-15,1594.290
2012-08-15,1630.310
2012-09-15,1744.810
2012-10-15,1746.580
2012-11-15,1721.640
2012-12-15,1684.762
2013-01-15,1671.848
2013-02-15,1627.570
2013-03-15,1593.086
2013-04-15,1487.857
2013-05-15,1414.027
2013-06-15,1343.350
2013-07-15,1285.516
2013-08-15,1351.742
2013-09-15,1348.600
2013-10-15,1316.580
2013-11-15,1275.860
2013-12-15,1221.512
2014-01-15,1244.270
2014-02-15,1299.580
2014-03-15,1336.080
2014-04-15,1298.450
2014-05-15,1288.740
2014-06-15,1279.100
2014-07-15,1310.590
2014-08-15,1295.130
2014-09-15,1236.550
2014-10-15,1222.490
2014-11-15,1175.330
2014-12-15,1200.620
2015-01-15,1250.750
2015-02-15,1227.080
2015-03-15,1178.630
2015-04-15,1198.930
2015-05-15,1198.630
2015-06-15,1181.500
2015-07-15,1128.310
2015-08-15,1117.930
2015-09-15,1124.770
2015-10-15,1159.250
2015-11-15,1086.440
2015-12-15,1075.740
2016-01-15,1097.910
2016-02-15,1199.500
2016-03-15,1245.140
2016-04-15,1242.260
2016-05-15,1260.950
2016-06-15,1276.400
2016-07-15,1336.660
2016-08-15,1340.170
2016-09-15,1326.610
2016-10-15,1266.550
2016-11-15,1238.350
2016-12-15,1157.360
2017-01-15,1192.100
2017-02-15,1234.200
2017-03-15,1231.420
2017-04-15,1266.880
2017-05-15,1246.040
2017-06-15,1260.260
2017-07-15,1236.840
2017-08-15,1283.040
2017-09-15,1314.070
2017-10-15,1279.510
2017-11-15,1281.900
2017-12-15,1264.450
2018-01-15,1331.300
2018-02-15,1330.730
2018-03-15,1324.660
2018-04-15,1334.760
2018-05-15,1303.450
2018-06-15,1281.570
2018-07-15,1237.710
2018-08-15,1201.710
2018-09-15,1198.390
2018-10-15,1215.390
2018-11-15,1220.650
2018-12-15,1250.400
2019-01-15,1291.750
2019-02-15,1320.070
2019-03-15,1300.900
2019-04-15,1285.910
2019-05-15,1283.700
2019-06-15,1359.040
2019-07-15,1412.890
2019-08-15,1500.410
2019-09-15,1510.580
2019-10-15,1494.810
2019-11-15,1470.790
2019-12-15,1479.130
2020-01-15,1560.670
2020-02-15,1597.100
2020-03-15,1591.930
2020-04-15,1683.170
2020-05-15,1715.910
2020-06-15,1732.220
2020-07-15,1846.510
2020-08-15,1968.630
2020-09-15,1921.920
2020-10-15,1900.270
2020-11-15,1866.300
2020-12-15,1858.420
2021-01-15,1866.980
2021-02-15,1808.170
2021-03-15,1718.230
2021-04-15,1760.040
2021-05-15,1850.260
2021-06-15,1834.570
2021-07-15,1807.840
2021-08-15,1785.280
2021-09-15,1775.140
2021-10-15,1776.850
2021-11-15,1821.760
2021-12-15,1790.430
2022-01-15,1816.020
2022-02-15,1856.300
2022-03-15,1947.830
2022-04-15,1936.860
2022-05-15,1848.500
2022-06-15,1836.570
2022-07-15,1732.740
2022-08-15,1764.560
2022-09-15,1680.780
2022-10-15,1664.450
2022-11-15,1725.070
2022-12-15,1797.550
2023-01-15,1897.710
2023-02-15,1854.540
2023-03-15,1912.730
2023-04-15,1999.770
2023-05-15,1992.130
2023-06-15,1942.900
2023-07-15,1951.020
2023-08-15,1918.700
2023-09-15,1915.950
2023-10-15,1916.250
2023-11-15,1984.110
2023-12-15,2026.180
2024-01-15,2034.040
2024-02-15,2023.240
2024-03-15,2158.010
2024-04-15,2331.450
2024-05-15,2351.130
2024-06-15,2326.440
2024-07-15,2398.200
2024-08-15,2470.150
2024-09-15,2570.550
2024-10-15,2690.080
2024-11-15,2651.130
2024-12-15,2648.010
2025-01-15,2709.690
2025-02-15,2894.730
2025-03-15,2983.250
2025-04-15,3217.640
2025-05-15,3309.490
2025-06-15,3352.660
2025-07-15,3340.150
2025-08-15,3368.030
2025-09-15,3667.680
2025-10-15,4058.330
2025-11-15,4087.190
2025-12-15,4309.230
2026-01-15,4752.750
2026-02-15,5019.970
2026-03-15,4855.540
